id,name,origin,teaType,ingredients,flavorProfile,bitterness,sweetness,floralNotes,spiceLevel,aroma,caffeine,calories,preparationTime,steepTemperature,waterRatio,healthBenefits,moodTags,season,price,rating,reviewsCount,description,foodPairings,imageUrl
TEA-IN-0458,Golden Tips Extra Special Orthodox,Assam (Upper Brahmaputra Valley),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Bold Body; Molasses; Woody,4.9,5.7,3.8,3.6,7.5,81,4,4,95,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Power; High Sustained Energy; Immune Strength,Focused; Uplifted,Winter Warmth,825.0,4.82,107,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Upper Brahmaputra Valley). Imbued with prominent sensory notes of Bold Body, Molasses, Woody, this blend exhibits an aroma rating of 7.5/10. Specially curated for focused, uplifted rituals, it offers potent digestive power, high sustained energy.",Crisp Hot Samosas with Mint & Tamarind Chutney; Traditional Osmania Butter Biscuits; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0459,Five-Spice Maharaja Special Chai Lot #265,Delhi Old Quarter,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cardamom (Elaichi); Ginger (Adrak); Creamy; Sweet Heat; Spicy,5.2,8.4,1.8,8.7,9.1,65,29,4,98,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Comfort; Anti-inflammatory,Refreshed; Uplifted; Comforting,Monsoon Special,474.0,4.6,96,"An exquisite handcrafted masala chai harvest from the famed terroirs of Delhi Old Quarter. Imbued with prominent sensory notes of Cardamom (Elaichi), Ginger (Adrak), Creamy, this blend exhibits an aroma rating of 9.1/10. Specially curated for refreshed, uplifted rituals, it offers potent digestive comfort, anti-inflammatory.",Kolkata Style Kathi Rolls; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0460,Pink Salted Noon Chai (Sheer Chai) Lot #379,Kashmir (Srinagar Valley),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Cardamom; Cinnamon; Saffron (Kesar),2.3,7.3,9.1,6.0,9.0,22,3,4,84,2.5g per 200ml (or 1:1 milk-water for Chai),Calming Warmth; Stress Relief; Digestive Fire; Skin Glow & Radiance,Calm; Meditative,First Flush Spring,1030.0,4.9,32,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Srinagar Valley). Imbued with prominent sensory notes of Cardamom, Cinnamon, Saffron (Kesar), this blend exhibits an aroma rating of 9.0/10. Specially curated for calm, meditative rituals, it offers potent calming warmth, stress relief.",Kashmiri Girda Flatbread with Butter; Traditional Osmania Butter Biscuits; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0461,Blue Mountain Aromatic Orthdox Lot #123,Nilgiri (Kotagiri),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Honey; Floral; Crisp Fruit; Sweet Melon,1.9,7.0,7.5,1.9,9.4,36,2,4,88,2.5g per 200ml (or 1:1 milk-water for Chai),Weight Balance; Gentle Alertness,Calm; Uplifted,All Season,1357.0,4.36,376,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Kotagiri). Imbued with prominent sensory notes of Honey, Floral, Crisp Fruit, this blend exhibits an aroma rating of 9.4/10. Specially curated for calm, uplifted rituals, it offers potent weight balance, gentle alertness.",Kolkata Style Kathi Rolls; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0462,Moringa & Lemongrass Detox Flush Lot #362,Kerala (Western Ghats),Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Herbal; Woody; Botanical,1.2,7.4,5.1,5.7,8.0,0,4,5,96,2.5g per 200ml (or 1:1 milk-water for Chai),Joint & Anti-inflammatory; Gut Health & Detox; Immunity Fortification; Deep Restful Sleep,Calm; Relaxed; Cozy,Monsoon Special,802.0,4.48,420,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Kerala (Western Ghats). Imbued with prominent sensory notes of Herbal, Woody, Botanical, this blend exhibits an aroma rating of 8.0/10. Specially curated for calm, relaxed rituals, it offers potent joint & anti-inflammatory, gut health & detox.",Dhokla with Green Chilies; Kolkata Style Kathi Rolls,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0463,Snow Mist Kangra First Flush Lot #667 '26,Himachal Pradesh (Kangra Valley),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Roasted Corn; Pine Mist; Nutty; Mellow Green,1.4,6.8,5.7,1.7,7.7,28,2,4,75,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Ease; Peaceful Focus,Refreshed; Meditative,First Flush Spring,1003.0,4.79,102,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Kangra Valley). Imbued with prominent sensory notes of Floral, Roasted Corn, Pine Mist, this blend exhibits an aroma rating of 7.7/10. Specially curated for refreshed, meditative rituals, it offers potent digestive ease, peaceful focus.",Gulab Jamun with Rosewater Syrup; Kashmiri Girda Flatbread with Butter; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0464,Temi Estate 100% Organic First Flush,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Honeyed Wood; Peach; Caramel; Muscatel; Gentle Spice,2.6,7.2,8.4,2.1,9.1,47,3,4,89,2.5g per 200ml (or 1:1 milk-water for Chai),Pure Organic Nutrition; Skin Vitality,Calm; Focused,Autumnal Harvest,909.0,4.5,32,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Honeyed Wood, Peach, Caramel, this blend exhibits an aroma rating of 9.1/10. Specially curated for calm, focused rituals, it offers potent pure organic nutrition, skin vitality.",Dhokla with Green Chilies; Kolkata Style Kathi Rolls; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0465,Single Estate Royal Amber Darjeeling Lot #321,Darjeeling (Castle Castleton),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Muscatel; Apricot; Floral,3.1,5.6,9.6,1.7,9.5,46,2,4,83,2.5g per 200ml (or 1:1 milk-water for Chai),Cellular Protection; Gentle Vitality; Heart Wellness,Refreshed; Meditative; Focused; Calm,First Flush Spring,2303.0,4.91,71,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Castle Castleton). Imbued with prominent sensory notes of Muscatel, Apricot, Floral, this blend exhibits an aroma rating of 9.5/10. Specially curated for refreshed, meditative rituals, it offers potent cellular protection, gentle vitality.",Spicy Bhakarwadi & Mathri; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1594631252845-29fc4cc8cde9?auto=format&fit=crop&w=800&q=80
TEA-IN-0466,Royal Mangalam Golden Needle '26,Assam (Upper Brahmaputra Valley),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Honey; Dark Cocoa; Molasses; Caramel,7.1,3.3,1.9,4.0,8.4,51,3,4,97,2.5g per 200ml (or 1:1 milk-water for Chai),High Sustained Energy; Metabolic Fire,Energetic; Uplifted; Motivated; Cozy,Second Flush Summer,321.0,4.57,428,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Upper Brahmaputra Valley). Imbued with prominent sensory notes of Honey, Dark Cocoa, Molasses, this blend exhibits an aroma rating of 8.4/10. Specially curated for energetic, uplifted rituals, it offers potent high sustained energy, metabolic fire.",Poha with Roasted Peanuts; Shrewsbury Butter Biscuits,https://images.unsplash.com/photo-1514733670139-4d87a1941d55?auto=format&fit=crop&w=800&q=80
TEA-IN-0467,Caramelized Jaggery (Gur) Spiced Chai Lot #392,Kolkata Street Estate,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cardamom (Elaichi); Ginger (Adrak); Peppery; Cinnamon (Dalchini); Sweet Heat,5.4,6.6,3.7,9.4,9.4,55,57,6,100,2.5g per 200ml (or 1:1 milk-water for Chai),Cold & Cough Relief; Digestive Comfort; Immunity Shield; Anti-inflammatory,Refreshed; Uplifted,Monsoon Special,416.0,4.95,119,"An exquisite handcrafted masala chai harvest from the famed terroirs of Kolkata Street Estate. Imbued with prominent sensory notes of Cardamom (Elaichi), Ginger (Adrak), Peppery, this blend exhibits an aroma rating of 9.4/10. Specially curated for refreshed, uplifted rituals, it offers potent cold & cough relief, digestive comfort.",Spicy Bhakarwadi & Mathri; Traditional Osmania Butter Biscuits; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0468,Rose Petal & Kashmiri Cardamom Kahwa Lot #256,Kashmir (Pampore Saffron Fields),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Cardamom; Sweet Almond; Delicate Green,2.1,9.0,6.7,8.0,9.2,15,5,4,80,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Fire; Skin Glow & Radiance,Calm; Meditative; Cozy,All Season,962.0,4.75,289,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Pampore Saffron Fields). Imbued with prominent sensory notes of Cardamom, Sweet Almond, Delicate Green, this blend exhibits an aroma rating of 9.2/10. Specially curated for calm, meditative rituals, it offers potent digestive fire, skin glow & radiance.",Dhokla with Green Chilies; Shrewsbury Butter Biscuits; Poha with Roasted Peanuts,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0469,Emerald Dew Nilgiri Green,Nilgiri (Coonoor),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Light Malt; Floral; Sweet Melon,2.2,6.8,7.5,1.5,9.1,43,4,4,89,2.5g per 200ml (or 1:1 milk-water for Chai),Weight Balance; Gentle Alertness,Refreshed; Focused; Calm,Winter Warmth,714.0,4.36,103,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Coonoor). Imbued with prominent sensory notes of Light Malt, Floral, Sweet Melon, this blend exhibits an aroma rating of 9.1/10. Specially curated for refreshed, focused rituals, it offers potent weight balance, gentle alertness.",Poha with Roasted Peanuts; Kashmiri Girda Flatbread with Butter; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0470,Ashwagandha Stress Relief Golden Elixir Lot #159,Madhya Pradesh Herbal Forests,Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Warm Ginger; Cooling; Sweet Earthy; Fennel Sweetness,2.5,4.6,5.9,2.1,9.4,0,1,6,98,2.5g per 200ml (or 1:1 milk-water for Chai),Gut Health & Detox; Joint & Anti-inflammatory; Deep Restful Sleep,Soothing; Cozy,Monsoon Special,817.0,4.31,296,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Madhya Pradesh Herbal Forests. Imbued with prominent sensory notes of Warm Ginger, Cooling, Sweet Earthy, this blend exhibits an aroma rating of 9.4/10. Specially curated for soothing, cozy rituals, it offers potent gut health & detox, joint & anti-inflammatory.",Poha with Roasted Peanuts; Kashmiri Girda Flatbread with Butter; Kolkata Style Kathi Rolls,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0471,Himalayan Cedar Scented Kangra Lot #913 '26,Himachal Pradesh (Kangra Valley),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Roasted Corn; Sweet Vegetal; Nutty; Mellow Green,1.4,5.6,6.6,0.5,7.6,41,5,4,80,2.5g per 200ml (or 1:1 milk-water for Chai),High Polyphenols; Metabolic Balance; Antioxidant Shield,Focused; Uplifted,Autumnal Harvest,491.0,4.7,335,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Kangra Valley). Imbued with prominent sensory notes of Floral, Roasted Corn, Sweet Vegetal, this blend exhibits an aroma rating of 7.6/10. Specially curated for focused, uplifted rituals, it offers potent high polyphenols, metabolic balance.",Spicy Bhakarwadi & Mathri; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0472,Sikkim Green Dragon Spring Leaf,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Muscatel; Gentle Spice; Peach; Caramel,3.2,6.4,8.4,2.0,8.7,34,2,3,88,2.5g per 200ml (or 1:1 milk-water for Chai),Cardiovascular Support; L-Theanine Serenity; Skin Vitality,Refreshed; Focused; Meditative,First Flush Spring,1294.0,4.33,50,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Muscatel, Gentle Spice, Peach, this blend exhibits an aroma rating of 8.7/10. Specially curated for refreshed, focused rituals, it offers potent cardiovascular support, l-theanine serenity.",Gulab Jamun with Rosewater Syrup; Kashmiri Girda Flatbread with Butter; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0473,Silver Needle White Darjeeling Lot #230,Darjeeling (Makaibari),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Muscatel; Apricot; Floral; Green Apple,1.7,8.1,9.1,1.4,9.4,40,0,4,83,2.5g per 200ml (or 1:1 milk-water for Chai),Mental Clarity; High Antioxidants,Calm; Refreshed,All Season,2338.0,4.83,185,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Makaibari). Imbued with prominent sensory notes of Muscatel, Apricot, Floral, this blend exhibits an aroma rating of 9.4/10. Specially curated for calm, refreshed rituals, it offers potent mental clarity, high antioxidants.",Poha with Roasted Peanuts; Gulab Jamun with Rosewater Syrup; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1594631252845-29fc4cc8cde9?auto=format&fit=crop&w=800&q=80
TEA-IN-0474,Imperial Halmari Single Estate Lot #825,Assam (Dibrugarh),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Dark Cocoa; Malty; Woody; Toasted Grain,5.1,6.2,2.7,3.6,7.0,77,2,5,95,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Power; Cardiovascular Support,Focused; Motivated; Cozy,Second Flush Summer,940.0,4.84,210,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Dibrugarh). Imbued with prominent sensory notes of Dark Cocoa, Malty, Woody, this blend exhibits an aroma rating of 7.0/10. Specially curated for focused, motivated rituals, it offers potent digestive power, cardiovascular support.",Poha with Roasted Peanuts; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0475,Authentic Mumbai Cutting Masala Chai Lot #945 '24,Assam & Kerala Spice Hills,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Peppery; Cinnamon (Dalchini); Creamy; Sweet Heat; Spicy,3.6,5.5,3.0,9.3,9.5,55,48,6,99,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Comfort; Cold & Cough Relief; Anti-inflammatory; Instant Warming,Refreshed; Energetic,All Season,780.0,4.34,444,"An exquisite handcrafted masala chai harvest from the famed terroirs of Assam & Kerala Spice Hills. Imbued with prominent sensory notes of Peppery, Cinnamon (Dalchini), Creamy, this blend exhibits an aroma rating of 9.5/10. Specially curated for refreshed, energetic rituals, it offers potent digestive comfort, cold & cough relief.",Dhokla with Green Chilies; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0476,Zaffran Emerald Heritage Brew Lot #423 '24,Kashmir (Gulmarg Hills),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Cardamom; Saffron (Kesar); Nutty,1.9,6.9,8.3,5.1,9.2,28,2,4,82,2.5g per 200ml (or 1:1 milk-water for Chai),Stress Relief; Digestive Fire,Refreshed; Relaxed; Calm,Winter Warmth,1815.0,4.31,395,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Gulmarg Hills). Imbued with prominent sensory notes of Cardamom, Saffron (Kesar), Nutty, this blend exhibits an aroma rating of 9.2/10. Specially curated for refreshed, relaxed rituals, it offers potent stress relief, digestive fire.",Shrewsbury Butter Biscuits; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0477,Nilgiri Frost Tea Winter Pluck Lot #319,Nilgiri (Kotagiri),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Floral; Honey; Sweet Melon; Bright Citrus; Crisp Fruit,2.4,7.9,8.6,2.4,8.6,49,1,3,85,2.5g per 200ml (or 1:1 milk-water for Chai),Weight Balance; Antioxidant Rich,Calm; Creative; Focused; Uplifted,First Flush Spring,1152.0,4.55,411,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Kotagiri). Imbued with prominent sensory notes of Floral, Honey, Sweet Melon, this blend exhibits an aroma rating of 8.6/10. Specially curated for calm, creative rituals, it offers potent weight balance, antioxidant rich.",Kashmiri Girda Flatbread with Butter; Spicy Bhakarwadi & Mathri; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0478,Moringa & Lemongrass Detox Flush,Kerala (Western Ghats),Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Cooling; Herbal; Woody; Botanical,0.8,7.7,7.8,2.3,9.0,0,2,5,95,2.5g per 200ml (or 1:1 milk-water for Chai),Cortisol / Stress Reduction; Joint & Anti-inflammatory; Deep Restful Sleep,Calm; Soothing; Relaxed; Cozy,Autumnal Harvest,824.0,4.67,148,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Kerala (Western Ghats). Imbued with prominent sensory notes of Cooling, Herbal, Woody, this blend exhibits an aroma rating of 9.0/10. Specially curated for calm, soothing rituals, it offers potent cortisol / stress reduction, joint & anti-inflammatory.",Crisp Onion & Paneer Pakoras; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0479,Snow Mist Kangra First Flush Lot #267,Himachal Pradesh (Kangra Valley),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Mellow Green; Floral; Roasted Corn; Nutty,1.4,7.5,6.9,1.2,8.8,37,0,3,81,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Ease; Peaceful Focus,Refreshed; Focused; Meditative; Calm,First Flush Spring,1165.0,4.32,116,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Kangra Valley). Imbued with prominent sensory notes of Mellow Green, Floral, Roasted Corn, this blend exhibits an aroma rating of 8.8/10. Specially curated for refreshed, focused rituals, it offers potent digestive ease, peaceful focus.",Poha with Roasted Peanuts; Spicy Bhakarwadi & Mathri; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
